yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
37112024,3711,2024,GA0520100,GA0520100,,N,N,,I,ELBERTON,ELBERTON PD,Elberton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4827,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,1,15,4,0,4,3.7,3.9,2018-01-01,2018-11-01,2018-11-01,2019-03-01,2019-03-01,2019-03-01,N,ELBERT,Not Specified,Y,Y,Y
37132024,3713,2024,GA0530000,GA0530000,,N,N,,I,EMANUEL,EMANUEL CO SO SWAINSBORO,Emanuel,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,12729,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,31,17,48,1,23,24,2.5,5.7,2018-01-01,2019-09-01,2019-09-01,2019-09-01,2019-09-01,2019-09-01,N,EMANUEL,Not Specified,Y,Y,Y
37142024,3714,2024,GA0530100,GA0530100,,N,N,,I,SWAINSBORO,SWAINSBORO,Swainsboro,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,7626,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,18,0,18,4,2,6,2.9,3.1,2018-01-01,2019-08-01,2019-08-01,2020-05-01,2020-05-01,2020-05-01,N,EMANUEL,Not Specified,Y,Y,Y
37192024,3719,2024,GA0540100,GA0540100,,N,N,,I,CLAXTON,CLAXTON PD,Claxton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2431,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,2,6,8,4.1,6.6,2018-01-01,2018-12-01,2018-12-01,2019-06-01,2019-06-01,2019-06-01,N,EVANS,Not Specified,Y,Y,Y
37212024,3721,2024,GA0550000,GA0550000,,N,N,,I,FANNIN,FANNIN CO SO BLUE RIDGE,Fannin,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,25019,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,38,18,56,3,15,18,1.6,3.0,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,FANNIN,Not Specified,Y,Y,Y
37252024,3725,2024,GA0560000,GA0560000,,N,N,,I,FAYETTE,FAYETTE CO SO FAYETTEVILLE,Fayette,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,55906,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,113,32,145,27,48,75,2.5,3.9,2018-01-01,2019-10-01,2019-10-01,2019-10-01,2019-10-01,2019-10-01,N,FAYETTE,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37262024,3726,2024,GA0560100,GA0560100,,N,N,,I,FAYETTEVILLE,FAYETTEVILLE PD,Fayetteville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,20451,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,43,0,43,7,7,14,2.4,2.8,2018-01-01,2019-08-01,2019-08-01,2020-03-01,2019-11-01,2020-03-01,N,FAYETTE,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37272024,3727,2024,GA0560200,GA0560200,,N,N,,I,PEACHTREE CITY,PEACHTREE CITY PD,Peachtree City,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,40820,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,53,1,54,13,5,18,1.6,1.8,2018-01-01,2019-11-01,2019-11-01,2020-08-01,2020-05-01,2020-05-01,N,FAYETTE,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37282024,3728,2024,GA0560300,GA0560300,,N,N,,I,TYRONE,TYRONE PD,Tyrone,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,8025,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,2,0,2,2.0,2.0,2018-01-01,2019-08-01,2019-08-01,2020-01-01,2020-01-01,2020-01-01,N,FAYETTE,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37292024,3729,2024,GA0560400,GA0560400,,N,N,,I,FAYETTE COUNTY MARSHAL,FAYETTE COUNTY MARSHAL'S OFFICE FAYETTEVILLE,Fayette County Marshal,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,6,0,6,0,0,0,0,0,2018-01-01,2019-10-01,2019-10-01,,2023-06-01,2023-04-01,N,FAYETTE,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37302024,3730,2024,GA0570000,GA0570000,,N,N,,I,FLOYD,FLOYD CO SO ROME,Floyd,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,76,57,133,12,44,56,0,0,2018-01-01,2019-10-01,2019-10-01,2020-08-01,2020-08-01,2020-08-01,N,FLOYD,"Rome, GA",Y,Y,Y
37312024,3731,2024,GA0570100,GA0570100,,N,N,,I,FLOYD COUNTY POLICE DEPT,FLOYD COUNTY PD ROME,Floyd County Police Department,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,61596,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,67,0,67,13,6,19,1.3,1.4,2018-01-01,2020-01-01,2020-01-01,2020-10-01,2020-10-01,2020-10-01,N,FLOYD,"Rome, GA",Y,Y,Y
37322024,3732,2024,GA0570200,GA0570200,,N,N,,I,ROME,ROME PD,Rome,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,38257,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,75,1,76,9,9,18,2.2,2.5,2018-01-01,2020-05-01,2020-05-01,2020-08-01,2020-08-01,2020-08-01,N,FLOYD,"Rome, GA",Y,Y,Y
37332024,3733,2024,GA0570300,GA0570300,,N,N,,I,CAVE SPRING,CAVE SPRING PD,Cave Spring,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1210,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,1,0,1,2.5,2.5,2018-01-01,2019-03-01,2019-03-01,2020-01-01,2020-01-01,2020-01-01,N,FLOYD,"Rome, GA",Y,Y,Y
37352024,3735,2024,GA057069E,GA0570600,,N,N,,I,BERRY COLLEGE,BERRY COLLEGE,Berry College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,1,8,2,4,6,0,0,2018-01-01,2019-06-01,2019-06-01,2019-07-01,2019-07-01,2019-07-01,N,FLOYD,"Rome, GA",Y,Y,Y
37362024,3736,2024,GA0580000,GA0580000,,N,N,,I,FORSYTH,FORSYTH CO SO CUMMING,Forsyth,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,270757,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,330,70,400,63,22,85,1.5,1.8,2018-01-01,2019-08-01,2019-08-01,2019-10-01,2019-10-01,2019-10-01,N,FORSYTH,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37392024,3739,2024,GA0580300,GA0580300,,N,N,,I,FORSYTH CO FIRE INVES UN,FORSYTH COUNTY FIRE INVESTIGATION UNIT,Forsyth County Fire Investigation Unit,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,3,0,3,1,0,1,0,0,2018-01-01,2019-07-01,2019-07-01,,2019-08-01,2020-01-01,N,FORSYTH,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37402024,3740,2024,GA0590000,GA0590000,,N,N,,I,FRANKLIN,FRANKLIN CO SO CARNESVILLE,Franklin,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,19289,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,30,10,40,5,18,23,1.8,3.3,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,FRANKLIN,Not Specified,Y,Y,Y
37422024,3742,2024,GA0590200,GA0590200,,N,N,,I,LAVONIA,LAVONIA PD,Lavonia,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2179,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,14,0,14,3,0,3,7.8,7.8,2018-01-01,2019-09-01,2019-09-01,2019-10-01,2019-10-01,2019-10-01,N,FRANKLIN,Not Specified,Y,Y,Y
37442024,3744,2024,GA0590400,GA0590400,,N,N,,I,CANON,CANON,Canon,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,705,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.4,1.4,2018-01-01,2019-09-01,2019-09-01,2021-10-01,2019-12-01,2020-02-01,N,"FRANKLIN, HART",Not Specified,Y,Y,Y
37452024,3745,2024,GA0590500,GA0590500,,N,N,,I,FRANKLIN SPRINGS,FRANKLIN SPRINGS PD FRANKLIN SPRINGS,Franklin Springs,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1199,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.7,1.7,2018-01-01,2018-12-01,2018-12-01,2019-06-01,2019-06-01,2020-03-01,N,FRANKLIN,Not Specified,Y,Y,Y
37462024,3746,2024,GA0600000,GA0600000,,N,N,,I,FULTON,FULTON CO SO ATLANTA,Fulton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,238,162,400,145,358,503,0,0,2018-01-01,2019-10-01,2019-10-01,2020-09-01,2020-09-01,2020-09-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37472024,3747,2024,GA0600100,GA0600100,,N,N,,I,COLLEGE PARK,COLLEGE PARK PD,College Park,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,13916,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,46,14,60,21,20,41,4.8,7.3,2018-01-01,2019-09-01,2019-09-01,2020-02-01,2020-02-01,2020-02-01,N,"CLAYTON, FULTON","Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37482024,3748,2024,GA0600200,GA0600200,,N,N,,I,EAST POINT,EAST POINT PD,East Point,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,38222,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,96,15,111,28,31,59,3.2,4.4,2018-01-01,2019-10-01,2019-10-01,2021-06-01,2020-03-01,2020-03-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37492024,3749,2024,GA0600300,GA0600300,,N,N,,I,HAPEVILLE,HAPEVILLE PD,Hapeville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,6770,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,22,1,23,6,9,15,4.1,5.6,2018-01-01,2019-11-01,2019-11-01,2021-03-01,2021-03-01,2021-03-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37502024,3750,2024,GA0600400,GA0600400,,N,N,,I,ALPHARETTA,ALPHARETTA PD,Alpharetta,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,67788,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,96,16,112,17,36,53,1.7,2.4,2018-01-01,2019-03-01,2019-03-01,2019-11-01,2019-11-01,2019-11-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37512024,3751,2024,GA0600500,GA0600500,,N,N,,I,ROSWELL,ROSWELL PD,Roswell,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,91789,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,142,9,151,21,40,61,1.8,2.3,2018-01-01,2019-08-01,2019-08-01,2020-01-01,2020-01-01,2020-01-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37532024,3753,2024,GA0600700,GA0600700,,N,N,,I,FAIRBURN,FAIRBURN PD,Fairburn,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,16784,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,38,0,38,7,9,16,2.7,3.2,2018-01-01,2019-10-01,2019-10-01,2020-03-01,2020-03-01,2020-03-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37542024,3754,2024,GA0600800,GA0600800,,N,N,,I,PALMETTO,PALMETTO PD,Palmetto,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,5024,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,2,2,4,3.2,3.6,2018-01-01,2019-09-01,2019-09-01,2020-01-01,2020-01-01,2020-01-01,N,"COWETA, FULTON","Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37552024,3755,2024,GA0600900,GA0600900,,N,N,,I,GEORGIA STATE UNIVERSITY,GEORGIA STATE UNIVERSITY PD ATLANTA,Georgia State University,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,76,64,140,29,67,96,0,0,2018-01-01,2019-05-01,2019-05-01,2020-02-01,2020-02-01,2020-02-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37562024,3756,2024,GA0601000,GA0601000,,N,N,,I,GEORGIA INSTITUTE OF TEC,GEORGIA TECH PD ATLANTA,Georgia Institute of Technology,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,43,31,74,11,27,38,0,0,2018-01-01,2019-10-01,2019-10-01,2020-01-01,2020-01-01,2020-01-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37572024,3757,2024,GA0601300,GA0601300,,N,N,,I,FULTON COUNTY POLICE DPT,FULTON COUNTY PD ATLANTA,Fulton County Police Department,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,34,10,44,9,29,38,0,0,2018-01-01,2019-08-01,2019-08-01,2020-05-01,2020-05-01,2020-05-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37612024,3761,2024,GA0602000,GA0602000,,N,N,,I,GA DEPT TRANS OFF INVEST,GA DOT OFFICE OF INVESTIGATIONS,Georgia Department of Transportation,Office of Investigations,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other State Agency,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,4,0,4,0,0,0,0,0,2018-01-01,2019-10-01,2019-10-01,,,,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37622024,3762,2024,GA0602100,GA0602100,,N,N,,I,METRO ATLANTA RAPID TR A,METRO ATLANTA RAPID TRANSIT AUTH PD ATLANTA,Metropolitan Atlanta Rapid Transit Authority,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,168,35,203,76,65,141,0,0,2018-01-01,2019-10-01,2019-10-01,2022-02-01,2020-05-01,2020-05-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37632024,3763,2024,GA060240X,GA0602400,,N,N,,I,HRTSFLD-JCKSN ATL INT AP,HRTSFLD-JCKSN ATL INT AP,Hartsfield-Jackson Atlanta International Airport,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,126,2,128,18,2,20,0,0,2018-01-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37652024,3765,2024,GA0602700,GA0602700,,N,N,,I,FULTON COUNTY MARSHAL,FULTON CO MARSHALLS DEPT ATLANTA,Fulton County Marshal,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,33,1,34,18,13,31,0,0,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2020-02-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37712024,3771,2024,GA060369E,GA0603600,,N,N,,I,SPELMAN COLLEGE,SPELMAN COLLEGE DEPT OF PUBLIC SAFETY ATLANTA,Spelman College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,17,5,22,3,3,6,0,0,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37722024,3772,2024,GA0603700,GA0603700,,N,N,,I,FULTON COUNTY SCH SYSTEM,FULTON CO SCHOOL SYST CAMPUS POL ATLANTA,Fulton County School System,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,65,1,66,15,1,16,0,0,2018-01-01,2019-08-01,2019-08-01,2020-02-01,2020-02-01,2020-02-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37732024,3773,2024,GA0603800,GA0603800,,N,N,,I,GEORGIA WORLD CONGRESS,GA WORLD CONGRESS CENTER POLICE DEPT ATLANTA,Georgia World Congress,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other State Agency,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,14,7,21,3,10,13,0,0,2018-01-01,2019-10-01,2019-10-01,2019-12-01,2019-12-01,2019-12-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37762024,3776,2024,GA0604400,GA0604400,,N,N,,I,MOREHOUSE COLLEGE,OFF OF CONSUMER AFFAIRS GEORGIA CRIMINAL DIV,Morehouse College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,15,9,24,3,7,10,0,0,2018-01-01,2019-01-01,2019-01-01,2020-01-01,2020-01-01,2020-01-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37782024,3778,2024,GA060495Y,GA0604900,,N,N,,I,ST BRD WRKRS COMP FID,ST BRD WRKRS COMP FID,State Board of Workers Compensation Fraud Investigation Division,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other State Agency,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,4,0,4,3,3,6,0,0,2018-01-01,2019-11-01,2019-11-01,2019-12-01,2019-12-01,2019-12-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37792024,3779,2024,GA0605400,GA0605400,,N,N,,I,ATLANTA PUBLIC SCHOOLS,ATLANTA PUBLIC SCHOOLS POLICE DEPARTMENT,Atlanta Public Schools,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,70,1,71,35,9,44,0,0,2018-01-01,2019-06-01,2019-06-01,2019-10-01,2019-10-01,2019-10-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37802024,3780,2024,GA0605600,GA0605600,,N,N,,I,SANDY SPRINGS,SANDY SPRINGS POLICE DEPARTMENT,Sandy Springs,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,105580,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,135,7,142,15,22,37,1.4,1.7,2018-01-01,2018-01-01,2018-01-01,2019-08-01,2019-08-01,2019-08-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37812024,3781,2024,GA0605700,GA0605700,,N,N,,I,MILTON,MILTON POLICE DEPARTMENT,Milton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,41603,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,41,0,41,7,5,12,1.2,1.3,2018-01-01,2019-08-01,2019-08-01,2019-11-01,2019-11-01,2019-11-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37822024,3782,2024,GA0605800,GA0605800,,N,N,,I,JOHNS CREEK,JOHNS CREEK POLICE DEPARTMENT,Johns Creek,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,81056,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,72,5,77,10,11,21,1.0,1.2,2018-01-01,2019-08-01,2019-08-01,2020-03-01,2020-03-01,2020-03-01,N,FULTON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37852024,3785,2024,GA0610000,GA0610000,,N,N,,I,GILMER,GILMER CO SO ELLIJAY,Gilmer,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,29719,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,55,17,72,10,31,41,2.2,3.8,2018-01-01,2019-09-01,2019-09-01,2019-11-01,2019-11-01,2019-11-01,N,GILMER,Not Specified,Y,Y,Y
37862024,3786,2024,GA0610100,GA0610100,,N,N,,I,ELLIJAY,ELLIJAY PD,Ellijay,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1978,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,0,10,0,1,1,5.1,5.6,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2020-02-01,N,GILMER,Not Specified,Y,Y,Y
37882024,3788,2024,GA0610300,GA0610300,,N,N,,I,EAST ELLIJAY,EAST ELLIJAY PD EAST ELLIJAY,East Ellijay,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1799,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,4,12,0,4,4,4.4,8.9,2018-01-01,2019-12-01,2019-12-01,2021-03-01,2021-03-01,2021-03-01,N,GILMER,Not Specified,Y,Y,Y
